ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2019;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA 
SP;35;24709;Jaguariúna;57,488
SP;35;24808;Jales;49,107
SP;35;24907;Jambeiro;6,602
SP;35;25003;Jandira;124,937
SP;35;25102;Jardinópolis;44,380
SP;35;25201;Jarinu;30,044
SP;35;25300;Jaú;150,252
SP;35;25409;Jeriquara;3,159
SP;35;25508;Joanópolis;13,220
SP;35;25607;João Ramalho;4,523
SP;35;25706;José Bonifácio;37,015
SP;35;25805;Júlio Mesquita;4,776
SP;35;25854;Jumirim;3,367
SP;35;25904;Jundiaí;418,962
SP;35;26001;Junqueirópolis;20,679
SP;35;26100;Juquiá;18,812
SP;35;26209;Juquitiba;31,444
SP;35;26308;Lagoinha;4,896
SP;35;26407;Laranjal Paulista;28,516
SP;35;26506;Lavínia;11,980
SP;35;26605;Lavrinhas;7,260
SP;35;26704;Leme;103,391
SP;35;26803;Lençóis Paulista;68,432
SP;35;26902;Limeira;306,114
SP;35;27009;Lindóia;7,980
SP;35;27108;Lins;78,013
SP;35;27207;Lorena;88,706
SP;35;27256;Lourdes;2,289
SP;35;27306;Louveira;48,885
SP;35;27405;Lucélia;21,747
SP;35;27504;Lucianópolis;2,394
SP;35;27603;Luís Antônio;14,947
SP;35;27702;Luiziânia;5,790
SP;35;27801;Lupércio;4,584
SP;35;27900;Lutécia;2,649
SP;35;28007;Macatuba;17,163
SP;35;28106;Macaubal;8,120
SP;35;28205;Macedônia;3,698
SP;35;28304;Magda;3,119
SP;35;28403;Mairinque;47,150
SP;35;28502;Mairiporã;100,179
SP;35;28601;Manduri;9,846
SP;35;28700;Marabá Paulista;5,853
SP;35;28809;Maracaí;14,002
SP;35;28858;Marapoama;3,031
SP;35;28908;Mariápolis;4,084
SP;35;29005;Marília;238,882
SP;35;29104;Marinópolis;2,112
SP;35;29203;Martinópolis;26,461
SP;35;29302;Matão;83,170
SP;35;29401;Mauá;472,912
SP;35;29500;Mendonça;5,490
SP;35;29609;Meridiano;3,836
SP;35;29658;Mesópolis;1,908
SP;35;29708;Miguelópolis;22,226
SP;35;29807;Mineiros do Tietê;12,908
SP;35;29906;Miracatu;19,779
SP;35;30003;Mira Estrela;3,086
SP;35;30102;Mirandópolis;29,564
SP;35;30201;Mirante do Paranapanema;18,259
SP;35;30300;Mirassol;59,824
SP;35;30409;Mirassolândia;4,871
SP;35;30508;Mococa;68,885
SP;35;30607;Mogi das Cruzes;445,842
SP;35;30706;Mogi Guaçu;151,888
SP;35;30805;Mogi Mirim;93,189
SP;35;30904;Mombuca;3,493
SP;35;31001;Monções;2,259
SP;35;31100;Mongaguá;56,702
SP;35;31209;Monte Alegre do Sul;8,038
SP;35;31308;Monte Alto;50,498
SP;35;31407;Monte Aprazível;25,087
SP;35;31506;Monte Azul Paulista;19,008
SP;35;31605;Monte Castelo;4,166
SP;35;31704;Monteiro Lobato;4,653
SP;35;31803;Monte Mor;59,772
SP;35;31902;Morro Agudo;32,968
SP;35;32009;Morungaba;13,622
SP;35;32058;Motuca;4,758
SP;35;32108;Murutinga do Sul;4,486
SP;35;32157;Nantes;3,141
SP;35;32207;Narandiba;4,857
SP;35;32306;Natividade da Serra;6,661
SP;35;32405;Nazaré Paulista;18,524
SP;35;32504;Neves Paulista;8,930
SP;35;32603;Nhandeara;11,478
SP;35;32702;Nipoã;5,213
SP;35;32801;Nova Aliança;6,973
SP;35;32827;Nova Campina;9,755
SP;35;32843;Nova Canaã Paulista;1,881
SP;35;32868;Nova Castilho;1,267
SP;35;32900;Nova Europa;11,186
SP;35;33007;Nova Granada;21,500
SP;35;33106;Nova Guataporanga;2,316
SP;35;33205;Nova Independência;3,969
SP;35;33254;Novais;5,830
SP;35;33304;Nova Luzitânia;4,101
SP;35;33403;Nova Odessa;60,174
SP;35;33502;Novo Horizonte;41,052
SP;35;33601;Nuporanga;7,432
SP;35;33700;Ocauçu;4,289
SP;35;33809;Óleo;2,496
SP;35;33908;Olímpia;54,772
SP;35;34005;Onda Verde;4,381
SP;35;34104;Oriente;6,515
SP;35;34203;Orindiúva;7,066
SP;35;34302;Orlândia;44,028
SP;35;34401;Osasco;698,418
SP;35;34500;Oscar Bressane;2,603
SP;35;34609;Osvaldo Cruz;32,879
SP;35;34708;Ourinhos;113,542
SP;35;34757;Ouroeste;10,361
SP;35;34807;Ouro Verde;8,562
SP;35;34906;Pacaembu;14,197
SP;35;35002;Palestina;12,957
SP;35;35101;Palmares Paulista;13,275
SP;35;35200;Palmeira d'Oeste;9,283
SP;35;35309;Palmital;22,221
SP;35;35408;Panorama;15,777
SP;35;35507;Paraguaçu Paulista;45,703
SP;35;35606;Paraibuna;18,222
SP;35;35705;Paraíso;6,454
SP;35;35804;Paranapanema;20,197
SP;35;35903;Paranapuã;4,078
SP;35;36000;Parapuã;10,964
SP;35;36109;Pardinho;6,435
SP;35;36208;Pariquera-Açu;19,648
SP;35;36257;Parisi;2,161
SP;35;36307;Patrocínio Paulista;14,670
SP;35;36406;Paulicéia;7,366
SP;35;36505;Paulínia;109,424
SP;35;36570;Paulistânia;1,833
SP;35;36604;Paulo de Faria;8,945
SP;35;36703;Pederneiras;46,687
SP;35;36802;Pedra Bela;6,093
SP;35;36901;Pedranópolis;2,494
SP;35;37008;Pedregulho;16,744
SP;35;37107;Pedreira;47,919
SP;35;37156;Pedrinhas Paulista;3,093
SP;35;37206;Pedro de Toledo;11,331
SP;35;37305;Penápolis;63,407
SP;35;37404;Pereira Barreto;25,669
SP;35;37503;Pereiras;8,668
SP;35;37602;Peruíbe;68,284
SP;35;37701;Piacatu;5,980
SP;35;37800;Piedade;55,348
SP;35;37909;Pilar do Sul;29,185
SP;35;38006;Pindamonhangaba;168,328
SP;35;38105;Pindorama;17,049
SP;35;38204;Pinhalzinho;15,207
SP;35;38303;Piquerobi;3,692
SP;35;38501;Piquete;13,657
SP;35;38600;Piracaia;27,303
SP;35;38709;Piracicaba;404,142
SP;35;38808;Piraju;29,806
SP;35;38907;Pirajuí;25,492
SP;35;39004;Pirangi;11,417
SP;35;39103;Pirapora do Bom Jesus;18,895
SP;35;39202;Pirapozinho;27,527
SP;35;39301;Pirassununga;76,409
SP;35;39400;Piratininga;13,636
SP;35;39509;Pitangueiras;39,719
SP;35;39608;Planalto;5,237
SP;35;39707;Platina;3,550
SP;35;39806;Poá;117,452
SP;35;39905;Poloni;6,059
SP;35;40002;Pompéia;22,014
SP;35;40101;Pongaí;3,416
SP;35;40200;Pontal;49,961
SP;35;40259;Pontalinda;4,628
SP;35;40309;Pontes Gestal;2,577
SP;35;40408;Populina;4,169
SP;35;40507;Porangaba;9,925
SP;35;40606;Porto Feliz;53,098
SP;35;40705;Porto Ferreira;56,150
SP;35;40754;Potim;24,643
SP;35;40804;Potirendaba;17,361
SP;35;40853;Pracinha;4,093
SP;35;40903;Pradópolis;21,496
SP;35;41000;Praia Grande;325,073
SP;35;41059;Pratânia;5,261
SP;35;41109;Presidente Alves;4,094
SP;35;41208;Presidente Bernardes;13,106
SP;35;41307;Presidente Epitácio;44,200
SP;35;41406;Presidente Prudente;228,743
SP;35;41505;Presidente Venceslau;39,516
SP;35;41604;Promissão;40,432
SP;35;41653;Quadra;3,804
SP;35;41703;Quatá;14,109
SP;35;41802;Queiroz;3,406
SP;35;41901;Queluz;13,420
SP;35;42008;Quintana;6,638
SP;35;42107;Rafard;9,076
SP;35;42206;Rancharia;29,707
SP;35;42305;Redenção da Serra;3,851
SP;35;42404;Regente Feijó;20,261
SP;35;42503;Reginópolis;9,621
SP;35;42602;Registro;56,322
SP;35;42701;Restinga;7,593
SP;35;42800;Ribeira;3,340
SP;35;42909;Ribeirão Bonito;13,219
SP;35;43006;Ribeirão Branco;16,444
SP;35;43105;Ribeirão Corrente;4,718
SP;35;43204;Ribeirão do Sul;4,541
SP;35;43238;Ribeirão dos Índios;2,225
SP;35;43253;Ribeirão Grande;7,673
SP;35;43303;Ribeirão Pires;123,393
SP;35;43402;Ribeirão Preto;703,293
SP;35;43501;Riversul;5,524
SP;35;43600;Rifaina;3,629
SP;35;43709;Rincão;10,799
SP;35;43808;Rinópolis;9,981
SP;35;43907;Rio Claro;206,424
SP;35;44004;Rio das Pedras;35,228
SP;35;44103;Rio Grande da Serra;50,846
SP;35;44202;Riolândia;12,518
SP;35;44251;Rosana;16,643
SP;35;44301;Roseira;10,712
SP;35;44400;Rubiácea;3,128
SP;35;44509;Rubinéia;3,148
SP;35;44608;Sabino;5,590
SP;35;44707;Sagres;2,432
SP;35;44806;Sales;6,331
SP;35;44905;Sales Oliveira;11,890
SP;35;45001;Salesópolis;17,139
SP;35;45100;Salmourão;5,300
SP;35;45159;Saltinho;8,286
SP;35;45209;Salto;118,663
SP;35;45308;Salto de Pirapora;45,422
SP;35;45407;Salto Grande;9,331
SP;35;45506;Sandovalina;4,302
SP;35;45605;Santa Adélia;15,480
SP;35;45704;Santa Albertina;6,008
SP;35;45803;Santa Bárbara d'Oeste;193,475
SP;35;46009;Santa Branca;14,788
SP;35;46108;Santa Clara d'Oeste;2,115
SP;35;46207;Santa Cruz da Conceição;4,503
SP;35;46256;Santa Cruz da Esperança;2,139
SP;35;46306;Santa Cruz das Palmeiras;34,361
SP;35;46405;Santa Cruz do Rio Pardo;47,673
SP;35;46504;Santa Ernestina;5,599
SP;35;46603;Santa Fé do Sul;32,322
SP;35;46702;Santa Gertrudes;26,898
SP;35;46801;Santa Isabel;57,386
SP;35;46900;Santa Lúcia;8,817
SP;35;47007;Santa Maria da Serra;6,173
SP;35;47106;Santa Mercedes;2,939
SP;35;47205;Santana da Ponte Pensa;1,487
SP;35;47304;Santana de Parnaíba;139,447
SP;35;47403;Santa Rita d'Oeste;2,498
SP;35;47502;Santa Rita do Passa Quatro;27,557
SP;35;47601;Santa Rosa de Viterbo;26,540
SP;35;47650;Santa Salete;1,545
SP;35;47700;Santo Anastácio;20,878
SP;35;47809;Santo André;718,773
SP;35;47908;Santo Antônio da Alegria;6,929
SP;35;48005;Santo Antônio de Posse;23,310
SP;35;48054;Santo Antônio do Aracanguá;8,420
SP;35;48104;Santo Antônio do Jardim;5,954
SP;35;48203;Santo Antônio do Pinhal;6,811
SP;35;48302;Santo Expedito;3,111
SP;35;48401;Santópolis do Aguapeí;4,777
SP;35;48500;Santos;433,311
SP;35;48609;São Bento do Sapucaí;10,878
SP;35;48708;São Bernardo do Campo;838,936
SP;35;48807;São Caetano do Sul;161,127
SP;35;48906;São Carlos;251,983
SP;35;49003;São Francisco;2,821
SP;35;49102;São João da Boa Vista;91,211
SP;35;49201;São João das Duas Pontes;2,568
SP;35;49250;São João de Iracema;1,922
SP;35;49300;São João do Pau d'Alho;2,105
SP;35;49409;São Joaquim da Barra;51,888
SP;35;49508;São José da Bela Vista;8,928
SP;35;49607;São José do Barreiro;4,147
SP;35;49706;São José do Rio Pardo;54,946
SP;35;49805;São José do Rio Preto;460,671
SP;35;49904;São José dos Campos;721,944
SP;35;49953;São Lourenço da Serra;15,825
SP;35;50001;São Luiz do Paraitinga;10,687
SP;35;50100;São Manuel;40,954
SP;35;50209;São Miguel Arcanjo;32,931
SP;35;50308;São Paulo;12,252,023
SP;35;50407;São Pedro;35,653
SP;35;50506;São Pedro do Turvo;7,666
SP;35;50605;São Roque;91,016
SP;35;50704;São Sebastião;88,980
SP;35;50803;São Sebastião da Grama;12,182
SP;35;50902;São Simão;15,322
SP;35;51009;São Vicente;365,798
SP;35;51108;Sarapuí;10,285
SP;35;51207;Sarutaiá;3,638
SP;35;51306;Sebastianópolis do Sul;3,513
SP;35;51405;Serra Azul;14,662
SP;35;51504;Serrana;45,107
SP;35;51603;Serra Negra;29,229
SP;35;51702;Sertãozinho;125,815
SP;35;51801;Sete Barras;12,832
SP;35;51900;Severínia;17,496
SP;35;52007;Silveiras;6,302
SP;35;52106;Socorro;41,005
SP;35;52205;Sorocaba;679,378
SP;35;52304;Sud Mennucci;7,718
SP;35;52403;Sumaré;282,441
SP;35;52502;Suzano;297,637
SP;35;52551;Suzanápolis;3,963
SP;35;52601;Tabapuã;12,407
SP;35;52700;Tabatinga;16,496
SP;35;52809;Taboão da Serra;289,664
SP;35;52908;Taciba;6,285
SP;35;53005;Taguaí;13,859
SP;35;53104;Taiaçu;6,295
SP;35;53203;Taiúva;5,566
SP;35;53302;Tambaú;23,207
SP;35;53401;Tanabi;25,967
SP;35;53500;Tapiraí;7,807
SP;35;53609;Tapiratiba;12,960
SP;35;53658;Taquaral;2,811
SP;35;53708;Taquaritinga;57,177
SP;35;53807;Taquarituba;23,218
SP;35;53856;Taquarivaí;5,852
SP;35;53906;Tarabai;7,468
SP;35;53955;Tarumã;15,000
SP;35;54003;Tatuí;121,766
SP;35;54102;Taubaté;314,924
SP;35;54201;Tejupá;4,532
SP;35;54300;Teodoro Sampaio;23,148
SP;35;54409;Terra Roxa;9,370
SP;35;54508;Tietê;42,076
SP;35;54607;Timburi;2,658
SP;35;54656;Torre de Pedra;2,412
SP;35;54706;Torrinha;10,010
SP;35;54755;Trabiju;1,724
SP;35;54805;Tremembé;47,185
SP;35;54904;Três Fronteiras;5,807
SP;35;54953;Tuiuti;6,894
SP;35;55000;Tupã;65,524
SP;35;55109;Tupi Paulista;15,495
SP;35;55208;Turiúba;2,016
SP;35;55307;Turmalina;1,727
SP;35;55356;Ubarana;6,309
SP;35;55406;Ubatuba;90,799
SP;35;55505;Ubirajara;4,780
SP;35;55604;Uchoa;10,110
SP;35;55703;União Paulista;1,844
SP;35;55802;Urânia;9,114
SP;35;55901;Uru;1,165
SP;35;56008;Urupês;13,809
SP;35;56107;Valentim Gentil;13,326
SP;35;56206;Valinhos;129,193
SP;35;56305;Valparaíso;26,480
SP;35;56354;Vargem;10,537
SP;35;56404;Vargem Grande do Sul;42,845
SP;35;56453;Vargem Grande Paulista;52,597
SP;35;56503;Várzea Paulista;121,838
SP;35;56602;Vera Cruz;10,843
SP;35;56701;Vinhedo;78,728
SP;35;56800;Viradouro;18,898
SP;35;56909;Vista Alegre do Alto;8,810
SP;35;56958;Vitória Brasil;1,840
SP;35;57006;Votorantim;122,480
SP;35;57105;Votuporanga;94,547
SP;35;57154;Zacarias;2,718
SP;35;57204;Chavantes;12,418
SP;35;57303;Estiva Gerbi;11,304
PR;41;00103;Abatiá;7,457
PR;41;00202;Adrianópolis;5,919
PR;41;00301;Agudos do Sul;9,371
PR;41;00400;Almirante Tamandaré;118,623
PR;41;00459;Altamira do Paraná;1,942
PR;41;00509;Altônia;22,056
PR;41;00608;Alto Paraná;14,770
PR;41;00707;Alto Piquiri;9,836
PR;41;00806;Alvorada do Sul;11,406
PR;41;00905;Amaporã;6,257
PR;41;01002;Ampére;19,152
PR;41;01051;Anahy;2,801
PR;41;01101;Andirá;20,031
PR;41;01150;Ângulo;2,928
PR;41;01200;Antonina;18,980
PR;41;01309;Antônio Olinto;7,434
PR;41;01408;Apucarana;134,996
PR;41;01507;Arapongas;123,027
PR;41;01606;Arapoti;28,115
PR;41;01655;Arapuã;3,068
PR;41;01705;Araruna;13,970
PR;41;01804;Araucária;143,843
PR;41;01853;Ariranha do Ivaí;2,108
PR;41;01903;Assaí;15,119
PR;41;02000;Assis Chateaubriand;33,362
PR;41;02109;Astorga;26,111
PR;41;02208;Atalaia;3,892
PR;41;02307;Balsa Nova;12,941
PR;41;02406;Bandeirantes;31,367
PR;41;02505;Barbosa Ferraz;11,568
PR;41;02604;Barracão;10,275
PR;41;02703;Barra do Jacaré;2,781
PR;41;02752;Bela Vista da Caroba;3,511
PR;41;02802;Bela Vista do Paraíso;15,397
PR;41;02901;Bituruna;16,389
PR;41;03008;Boa Esperança;4,105
PR;41;03024;Boa Esperança do Iguaçu;2,503
PR;41;03040;Boa Ventura de São Roque;6,387
PR;41;03057;Boa Vista da Aparecida;7,591
PR;41;03107;Bocaiúva do Sul;12,944
PR;41;03156;Bom Jesus do Sul;3,541
PR;41;03206;Bom Sucesso;7,032
PR;41;03222;Bom Sucesso do Sul;3,264
PR;41;03305;Borrazópolis;6,592
PR;41;03354;Braganey;5,427
PR;41;03370;Brasilândia do Sul;2,651
PR;41;03404;Cafeara;2,934
PR;41;03453;Cafelândia;18,120
PR;41;03479;Cafezal do Sul;4,044
PR;41;03503;Califórnia;8,570
PR;41;03602;Cambará;25,360
PR;41;03701;Cambé;106,533
PR;41;03800;Cambira;7,865
PR;41;03909;Campina da Lagoa;14,202
PR;41;03958;Campina do Simão;3,887
PR;41;04006;Campina Grande do Sul;43,288
PR;41;04055;Campo Bonito;3,833
PR;41;04105;Campo do Tenente;7,971
PR;41;04204;Campo Largo;132,002
PR;41;04253;Campo Magro;29,318
PR;41;04303;Campo Mourão;94,859
PR;41;04402;Cândido de Abreu;15,018
PR;41;04428;Candói;15,979
PR;41;04451;Cantagalo;13,317
PR;41;04501;Capanema;19,124
PR;41;04600;Capitão Leônidas Marques;15,780
PR;41;04659;Carambeí;23,415
PR;41;04709;Carlópolis;14,320
PR;41;04808;Cascavel;328,454
PR;41;04907;Castro;71,484
PR;41;05003;Catanduvas;10,189
PR;41;05102;Centenário do Sul;10,827
PR;41;05201;Cerro Azul;17,779
PR;41;05300;Céu Azul;11,765
PR;41;05409;Chopinzinho;19,254
PR;41;05508;Cianorte;82,620
PR;41;05607;Cidade Gaúcha;12,652
PR;41;05706;Clevelândia;16,559
PR;41;05805;Colombo;243,726
PR;41;05904;Colorado;24,012
PR;41;06001;Congonhinhas;8,818
PR;41;06100;Conselheiro Mairinck;3,860
PR;41;06209;Contenda;18,584
PR;41;06308;Corbélia;17,071
PR;41;06407;Cornélio Procópio;47,845
PR;41;06456;Coronel Domingos Soares;7,497
PR;41;06506;Coronel Vivida;20,734
PR;41;06555;Corumbataí do Sul;3,219
PR;41;06571;Cruzeiro do Iguaçu;4,252
PR;41;06605;Cruzeiro do Oeste;20,932
PR;41;06704;Cruzeiro do Sul;4,469
PR;41;06803;Cruz Machado;18,708
PR;41;06852;Cruzmaltina;2,950
PR;41;06902;Curitiba;1,933,105
PR;41;07009;Curiúva;15,101
PR;41;07108;Diamante do Norte;5,087
PR;41;07124;Diamante do Sul;3,439
PR;41;07157;Diamante D'Oeste;5,253
PR;41;07207;Dois Vizinhos;40,641
PR;41;07256;Douradina;8,747
PR;41;07306;Doutor Camargo;5,979
PR;41;07405;Enéas Marques;5,961
PR;41;07504;Engenheiro Beltrão;14,000
PR;41;07520;Esperança Nova;1,698
PR;41;07538;Entre Rios do Oeste;4,539
PR;41;07546;Espigão Alto do Iguaçu;4,117
PR;41;07553;Farol;3,089
PR;41;07603;Faxinal;17,251
PR;41;07652;Fazenda Rio Grande;100,209
PR;41;07702;Fênix;4,762
PR;41;07736;Fernandes Pinheiro;5,646
PR;41;07751;Figueira;7,770
PR;41;07801;Floraí;4,929
PR;41;07850;Flor da Serra do Sul;4,624
PR;41;07900;Floresta;6,774
PR;41;08007;Florestópolis;10,548
PR;41;08106;Flórida;2,689
PR;41;08205;Formosa do Oeste;6,578
PR;41;08304;Foz do Iguaçu;258,532
PR;41;08320;Francisco Alves;6,046
PR;41;08403;Francisco Beltrão;91,093
PR;41;08452;Foz do Jordão;4,650
PR;41;08502;General Carneiro;13,710
PR;41;08551;Godoy Moreira;2,946
PR;41;08601;Goioerê;28,884
PR;41;08650;Goioxim;7,111
PR;41;08700;Grandes Rios;5,618
PR;41;08809;Guaíra;33,119
PR;41;08908;Guairaçá;6,581
PR;41;08957;Guamiranga;8,739
PR;41;09005;Guapirama;3,802
PR;41;09104;Guaporema;2,243
PR;41;09203;Guaraci;5,502
PR;41;09302;Guaraniaçu;12,472
PR;41;09401;Guarapuava;181,504
PR;41;09500;Guaraqueçaba;7,636
PR;41;09609;Guaratuba;37,067
PR;41;09658;Honório Serpa;5,211
PR;41;09708;Ibaiti;31,364
PR;41;09757;Ibema;6,352
PR;41;09807;Ibiporã;54,558
PR;41;09906;Icaraíma;7,904
PR;41;10003;Iguaraçu;4,404
PR;41;10052;Iguatu;2,256
PR;41;10078;Imbaú;13,111
PR;41;10102;Imbituva;32,564
PR;41;10201;Inácio Martins;11,125
PR;41;10300;Inajá;3,109
PR;41;10409;Indianópolis;4,457
PR;41;10508;Ipiranga;15,172
PR;41;10607;Iporã;13,926
PR;41;10656;Iracema do Oeste;2,288
PR;41;10706;Irati;60,727
PR;41;10805;Iretama;10,169
PR;41;10904;Itaguajé;4,466
PR;41;10953;Itaipulândia;11,176
PR;41;11001;Itambaracá;6,582
PR;41;11100;Itambé;6,108
PR;41;11209;Itapejara d'Oeste;11,964
PR;41;11258;Itaperuçu;28,634
PR;41;11308;Itaúna do Sul;2,865
PR;41;11407;Ivaí;13,879
PR;41;11506;Ivaiporã;31,984
PR;41;11555;Ivaté;8,185
PR;41;11605;Ivatuba;3,259
PR;41;11704;Jaboti;5,274
PR;41;11803;Jacarezinho;39,378
PR;41;11902;Jaguapitã;13,620
PR;41;12009;Jaguariaíva;34,857
PR;41;12108;Jandaia do Sul;21,176
PR;41;12207;Janiópolis;5,245
PR;41;12306;Japira;4,994
PR;41;12405;Japurá;9,425
PR;41;12504;Jardim Alegre;11,328
PR;41;12603;Jardim Olinda;1,331
PR;41;12702;Jataizinho;12,588
PR;41;12751;Jesuítas;8,412
PR;41;12801;Joaquim Távora;11,908
PR;41;12900;Jundiaí do Sul;3,292
PR;41;12959;Juranda;7,340
PR;41;13007;Jussara;7,013
PR;41;13106;Kaloré;4,100
PR;41;13205;Lapa;48,163
PR;41;13254;Laranjal;5,852
PR;41;13304;Laranjeiras do Sul;32,073
PR;41;13403;Leópolis;3,954
PR;41;13429;Lidianópolis;3,310
PR;41;13452;Lindoeste;4,676
PR;41;13502;Loanda;23,086
PR;41;13601;Lobato;4,787
PR;41;13700;Londrina;569,733
PR;41;13734;Luiziana;7,262
PR;41;13759;Lunardelli;4,794
PR;41;13809;Lupionópolis;4,920
PR;41;13908;Mallet;13,630
PR;41;14005;Mamborê;13,132
PR;41;14104;Mandaguaçu;22,819
PR;41;14203;Mandaguari;34,400
PR;41;14302;Mandirituba;26,869
PR;41;14351;Manfrinópolis;2,571
PR;41;14401;Mangueirinha;16,714
PR;41;14500;Manoel Ribas;13,502
PR;41;14609;Marechal Cândido Rondon;52,944
PR;41;14708;Maria Helena;5,677
PR;41;14807;Marialva;35,496
PR;41;14906;Marilândia do Sul;8,836
PR;41;15002;Marilena;7,076
PR;41;15101;Mariluz;10,345
PR;41;15200;Maringá;423,666
PR;41;15309;Mariópolis;6,610
PR;41;15358;Maripá;5,603
PR;41;15408;Marmeleiro;14,367
PR;41;15457;Marquinho;4,405
PR;41;15507;Marumbi;4,679
PR;41;15606;Matelândia;17,943
PR;41;15705;Matinhos;34,720
PR;41;15739;Mato Rico;3,272
PR;41;15754;Mauá da Serra;10,601
PR;41;15804;Medianeira;46,198
PR;41;15853;Mercedes;5,536
PR;41;15903;Mirador;2,213
PR;41;16000;Miraselva;1,806
PR;41;16059;Missal;10,702
PR;41;16109;Moreira Sales;12,121
PR;41;16208;Morretes;16,406
PR;41;16307;Munhoz de Melo;3,984
PR;41;16406;Nossa Senhora das Graças;4,008
PR;41;16505;Nova Aliança do Ivaí;1,543
PR;41;16604;Nova América da Colina;3,445
PR;41;16703;Nova Aurora;10,472
PR;41;16802;Nova Cantu;5,302
PR;41;16901;Nova Esperança;27,904
PR;41;16950;Nova Esperança do Sudoeste;5,046
PR;41;17008;Nova Fátima;8,153
PR;41;17057;Nova Laranjeiras;11,554
PR;41;17107;Nova Londrina;13,213
PR;41;17206;Nova Olímpia;5,806
PR;41;17214;Nova Santa Bárbara;4,249
PR;41;17222;Nova Santa Rosa;8,219
PR;41;17255;Nova Prata do Iguaçu;10,548
PR;41;17271;Nova Tebas;5,649
PR;41;17297;Novo Itacolomi;2,844
PR;41;17305;Ortigueira;22,141
PR;41;17404;Ourizona;3,428
PR;41;17453;Ouro Verde do Oeste;5,996
PR;41;17503;Paiçandu;41,281
PR;41;17602;Palmas;50,986
PR;41;17701;Palmeira;33,877
PR;41;17800;Palmital;13,172
PR;41;17909;Palotina;31,846
PR;41;18006;Paraíso do Norte;13,830
PR;41;18105;Paranacity;11,472
PR;41;18204;Paranaguá;154,936
PR;41;18303;Paranapoema;3,203
PR;41;18402;Paranavaí;88,374
PR;41;18451;Pato Bragado;5,610
PR;41;18501;Pato Branco;82,881
PR;41;18600;Paula Freitas;5,873
PR;41;18709;Paulo Frontin;7,354
PR;41;18808;Peabiru;13,996
PR;41;18857;Perobal;6,127
PR;41;18907;Pérola;11,234
PR;41;19004;Pérola d'Oeste;6,347
PR;41;19103;Piên;12,746
PR;41;19152;Pinhais;132,157
PR;41;19202;Pinhalão;6,326
PR;41;19251;Pinhal de São Bento;2,731
PR;41;19301;Pinhão;32,391
PR;41;19400;Piraí do Sul;25,463
PR;41;19509;Piraquara;113,036
PR;41;19608;Pitanga;30,310
PR;41;19657;Pitangueiras;3,224
PR;41;19707;Planaltina do Paraná;4,263
PR;41;19806;Planalto;13,479
PR;41;19905;Ponta Grossa;351,736
PR;41;19954;Pontal do Paraná;27,284
PR;41;20002;Porecatu;12,914
PR;41;20101;Porto Amazonas;4,848
PR;41;20150;Porto Barreiro;3,237
PR;41;20200;Porto Rico;2,559
PR;41;20309;Porto Vitória;4,065
PR;41;20333;Prado Ferreira;3,753
PR;41;20358;Pranchita;5,157
PR;41;20408;Presidente Castelo Branco;5,306
PR;41;20507;Primeiro de Maio;11,123
PR;41;20606;Prudentópolis;52,241
PR;41;20655;Quarto Centenário;4,512
PR;41;20705;Quatiguá;7,449
PR;41;20804;Quatro Barras;23,559
PR;41;20853;Quatro Pontes;4,015
PR;41;20903;Quedas do Iguaçu;34,103
PR;41;21000;Querência do Norte;12,206
PR;41;21109;Quinta do Sol;4,573
PR;41;21208;Quitandinha;19,049
PR;41;21257;Ramilândia;4,451
PR;41;21307;Rancho Alegre;3,808
PR;41;21356;Rancho Alegre D'Oeste;2,655
PR;41;21406;Realeza;16,922
PR;41;21505;Rebouças;14,899
PR;41;21604;Renascença;6,802
PR;41;21703;Reserva;26,715
PR;41;21752;Reserva do Iguaçu;8,010
PR;41;21802;Ribeirão Claro;10,668
PR;41;21901;Ribeirão do Pinhal;13,029
PR;41;22008;Rio Azul;15,236
PR;41;22107;Rio Bom;3,203
PR;41;22156;Rio Bonito do Iguaçu;13,269
PR;41;22172;Rio Branco do Ivaí;4,096
PR;41;22206;Rio Branco do Sul;32,397
PR;41;22305;Rio Negro;34,170
PR;41;22404;Rolândia;66,580
PR;41;22503;Roncador;9,849
PR;41;22602;Rondon;9,579
PR;41;22651;Rosário do Ivaí;4,786
PR;41;22701;Sabáudia;6,827
PR;41;22800;Salgado Filho;3,580
PR;41;22909;Salto do Itararé;4,935
PR;41;23006;Salto do Lontra;14,785
PR;41;23105;Santa Amélia;3,324
PR;41;23204;Santa Cecília do Pavão;3,334
PR;41;23303;Santa Cruz de Monte Castelo;7,800
PR;41;23402;Santa Fé;12,037
PR;41;23501;Santa Helena;26,490
PR;41;23600;Santa Inês;1,596
PR;41;23709;Santa Isabel do Ivaí;8,562
PR;41;23808;Santa Izabel do Oeste;14,659
PR;41;23824;Santa Lúcia;3,813
PR;41;23857;Santa Maria do Oeste;9,615
PR;41;23907;Santa Mariana;11,724
PR;41;23956;Santa Mônica;3,981
PR;41;24004;Santana do Itararé;4,992
PR;41;24020;Santa Tereza do Oeste;10.139(19)
PR;41;24053;Santa Terezinha de Itaipu;23,465
PR;41;24103;Santo Antônio da Platina;45,993
